id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49869049,Private B&B Two Rooms in Centre+Bikes,402176760,Davide,,Centrum-West,52.37659,4.89244,Private room,130,1,9,2021-12-07,1.23,2,18,9,0363 16EB 242B 0C95 2827
49869379,Good looking apartment in wonderful Amsterdam.,264702986,Thibaud,,De Baarsjes - Oud-West,52.3641,4.8524,Entire home/apt,350,3,0,,,1,365,0,Exempt
49880596,Family friendly apartment in central Amsterdam,34202029,Frouke,,Westerpark,52.38351,4.88055,Entire home/apt,200,3,4,2021-08-05,0.46,1,0,4,0363 3761 E433 10F6 7263
49880878,Spacious city centre apartment with sunny gardens,6399383,Celine,,Oud-Oost,52.35351,4.91654,Entire home/apt,140,2,1,2021-06-21,0.11,1,0,1,0363 9F4D 26BB C6DA 1EE4
49882262,Private & central home w/garden for A’dam citytrip,33571487,Tjeu,,Oud-Oost,52.3507,4.91793,Entire home/apt,117,2,8,2022-01-22,0.85,1,2,8,0363DA8419138529A661
49882286,Cozy apartment close to city centre:),34201557,Doenja,,Centrum-Oost,52.37012,4.93192,Entire home/apt,100,2,3,2021-12-30,0.77,1,0,3,0363 41E6 81AE 6BAA 150D
49892420,Bright and comfortable Amsterdam apartment (60m2),402348760,Florian,,De Baarsjes - Oud-West,52.36649,4.85447,Entire home/apt,150,3,5,2021-08-10,0.54,1,4,5,0363 3297 7A35 7619 54A5
49898432,Cosy appartment with garden near Westerpark,139663398,Tiare,,Westerpark,52.38121,4.8699,Entire home/apt,105,4,4,2022-01-11,0.53,1,0,4,0363 0094 4CCE C7C0 EB2C
49904641,Catch Apartment,400313407,Natalie,,Centrum-Oost,52.36607,4.89231,Entire home/apt,220,7,6,2022-02-18,0.85,2,304,6,Exempt
49904971,Landmark,400313407,Natalie,,Centrum-Oost,52.36549,4.89298,Entire home/apt,314,7,1,2021-06-27,0.12,2,7,1,0363 8443 D470 FE6C 329A
50321663,Lovely townhouse in Amsterdam East,14578066,Michiel,,Watergraafsmeer,52.35286,4.93355,Entire home/apt,249,2,2,2021-08-15,0.25,1,0,2,0363 44F2 1C0C 9FD7 58D9
50325628,Charming apartment in De Pijp with roof terrace,9210884,Maja,,De Pijp - Rivierenbuurt,52.35,4.88752,Entire home/apt,400,4,2,2021-12-13,0.43,1,75,2,0363 9BDD 2172 9064 96AF
50341457,Boutique luxery guestroom in  Quartier Latin,406547929,Petra,,De Pijp - Rivierenbuurt,52.356327,4.889801,Private room,74,3,17,2021-12-20,2.25,1,86,17,0363 43E0 5994 A474 74BE
50342109,RedLight District Private Smokers Friendly Studio,221999437,M,,Centrum-West,52.37543,4.89612,Private room,125,1,11,2022-02-24,1.68,2,305,11,03633FD83C01EED00611
50342116,RedLight District Smokers Friendly Private Studio,221999437,M,,Centrum-West,52.37344,4.89616,Private room,128,2,12,2022-02-06,1.88,2,306,12,03633FD83C01EED00611
49917992,Entire apartment near city centre,280270440,Eliza,,Westerpark,52.39003,4.88285,Entire home/apt,134,1,8,2022-02-27,1.30,1,4,8,0363 DA1F A789 505A 3032
49927889,"Vivian’s bed and breakfast, the great place to be",488009,Vivian,,Buitenveldert - Zuidas,52.33193,4.87475,Private room,59,2,9,2022-03-04,1.04,2,361,9,0363 707F 46F6 0246 4CB8
49940021,Q-Factory Hotel: The Backstage Double Room,401163260,Q-Factory,,Oud-Oost,52.35832,4.92962,Private room,107,1,19,2021-11-03,1.97,7,355,19,Exempt
49940100,Q-Factory Hotel: The Studio,401163260,Q-Factory,,Oud-Oost,52.35647,4.93132,Private room,113,1,2,2021-06-30,0.23,7,339,2,Exempt
49940198,Q-Factory Hotel: The Balcony,401163260,Q-Factory,,Oud-Oost,52.35674,4.92967,Private room,120,1,2,2021-05-31,0.21,7,353,2,Exempt
49940274,Q-Factory Hotel: The Balcony for 3,401163260,Q-Factory,,Oud-Oost,52.35874,4.93014,Private room,156,1,8,2021-12-20,0.85,7,303,8,Exempt
49940338,Q-Factory Hotel: The Artist,401163260,Q-Factory,,Oud-Oost,52.35829,4.93149,Private room,124,1,3,2021-08-24,0.37,7,332,3,Exempt
49940408,Q-Factory Hotel: The Artist for 4,401163260,Q-Factory,,Oud-Oost,52.35717,4.92922,Private room,131,1,2,2021-09-17,0.23,7,341,2,Exempt
49944795,Ground floor with a great terrace,320332294,Aydın,,Bos en Lommer,52.38153,4.85165,Entire home/apt,190,2,0,,,1,66,0,0363152DC23E8A8FD9DE
49963170,Lovely two storey apartment in center of Amsterdam,402905138,Faye,,De Baarsjes - Oud-West,52.36755,4.87358,Entire home/apt,112,3,3,2021-07-29,0.32,1,0,3,0363225D71DB6B0C5835
49970838,Luxury apartment with all amenities & roof terrace,51053984,Jeffrey,,De Pijp - Rivierenbuurt,52.34123,4.90969,Entire home/apt,149,3,0,,,1,0,0,03631D6523673269600C
50021981,Modern Studio In westerpark/center,3241444,Thijs,,Westerpark,52.38503,4.87922,Entire home/apt,92,2,12,2021-10-17,1.70,4,130,12,0363 7AE5 8749 D05C F51D
50027990,Fijn huis voor een fijn verblijf in Amsterdam,7437518,Fanessa,,Watergraafsmeer,52.35245,4.94198,Entire home/apt,240,2,0,,,1,57,0,0363 9C9F 3ADF 1654 386B
50028362,Bright and romantic studio overlooking the canal,3950493,Koen,,De Baarsjes - Oud-West,52.37169,4.86386,Entire home/apt,90,5,8,2022-03-29,0.85,1,2,8,0363 E7FA E751 5E6E DB77
50068082,Lovely child-friendly apartment near Foodhallen,36205307,Niels,,De Baarsjes - Oud-West,52.36932,4.86704,Entire home/apt,68,18,1,2021-08-07,0.13,1,0,1,0363 B2BD 868C E3DD B877
50068790,Boutique flat near Amsterdam Noord hotspots,2386927,Stan,,Oud-Noord,52.39896,4.90301,Entire home/apt,114,8,2,2021-08-08,0.25,1,196,2,0363 0D3C 5061 299C 7CAE
50076767,Entire flat with sunny rooftop terrace,59203614,Marie Claire,,De Baarsjes - Oud-West,52.36922,4.87439,Entire home/apt,120,3,0,,,2,12,0,0363 E815 C35A 6495 BE1F
50078430,Stylish ground floor in hip and happening Baarsjes,9010909,Thysa,,De Baarsjes - Oud-West,52.37369,4.85629,Entire home/apt,200,2,3,2021-12-06,0.60,1,308,3,0363 979A B435 41F0 FF7D
50079799,Luxe appartement met dakterras in Centrum A'dam,59203614,Marie Claire,,De Baarsjes - Oud-West,52.36951,4.87445,Entire home/apt,130,3,2,2021-07-28,0.23,2,12,2,0363 E815 C35A 6495 BE1F
50081646,Woonboot Amsterdam Jordaan - Centrum,53033702,Claire,,Centrum-West,52.37777,4.88762,Entire home/apt,240,2,2,2021-09-12,0.26,1,84,2,0363 72B7 7612 EAC1 4B1F
50116117,Beautiful stylish home near  city center Amsterdam,344956410,Pieter,,Watergraafsmeer,52.35325,4.93536,Entire home/apt,199,2,2,2021-10-24,0.29,1,0,2,0363 B25E 8CE3 B075 3BD4
50116226,"Luxurious apartment, 2 King bedrooms, Roof Terrace",2822254,Nick,,De Baarsjes - Oud-West,52.361454,4.865255,Entire home/apt,175,4,5,2021-07-31,0.56,1,0,5,0363 668F E956 DC08 ABBB
50116819,Beautiful and light apartment with all amenities!,15233894,Boudewijn,,Zuid,52.34796,4.84755,Entire home/apt,150,2,0,,,1,0,0,0363 A8F1 6459 6A7A 3D3D
50123424,Central apartment Amsterdam incl beautiful garden,69798902,Esther,,Westerpark,52.3865,4.87585,Entire home/apt,100,1,0,,,1,0,0,0363 225E 1431 5DFB B8EE
50126016,"City villa in Amsterdam, free parking",310649999,Erwin,,De Aker - Nieuw Sloten,52.3436,4.82264,Private room,65,3,7,2022-03-07,1.11,2,250,7,0363 CEB0 177A F1BD 666C
50133183,"Gezellig, modern appartement bij Leidseplein (P)",404537962,Adam,,Centrum-Oost,52.36342,4.88449,Entire home/apt,300,1,0,,,1,62,0,0363 3CC1 EBF5 6CBE BA32
50135127,"Houseboat-apartment, 567 meter from trainstation",33363973,Jochem,,Centrum-Oost,52.373566,4.903823,Private room,152,2,34,2021-12-19,3.70,1,194,34,0363 C2E3 7489 75F9 7DDF
50143654,Amazing furnished one bedroom apartment,191287358,Remziye,,Zuid,52.35503,4.87188,Entire home/apt,100,5,2,2021-11-14,0.40,2,0,2,0363 37C3 1B09 992F EC5C
50150930,Bright apartment with PRIVATE rooftop terrace,61966560,Bas,,De Baarsjes - Oud-West,52.36132,4.8594,Entire home/apt,135,14,2,2021-11-01,0.28,1,0,2,0363 A506 6AD4 EBB5 C219
50161619,"Cozy, sunny apartment in De Pijp",56325407,Yvette,,De Pijp - Rivierenbuurt,52.35757,4.89981,Entire home/apt,180,4,1,2021-10-10,0.17,1,1,1,0363 2617 D486 FC99 8C08
50164129,Quiet apartment - close to city centre,9615946,Paul,,Centrum-Oost,52.36165,4.91433,Entire home/apt,325,4,3,2021-11-30,0.38,1,21,3,0363 9BDE B3C0 707C FEF6
50165985,Eric's Place,22787522,Eric,,Westerpark,52.38858,4.88545,Entire home/apt,120,3,2,2021-11-16,0.29,1,14,2,0363 53B8 DB99 B2A9 F246
50166247,Spacious apartment with beautiful garden,30257709,Joeri,,Bos en Lommer,52.37981,4.84987,Entire home/apt,119,2,0,,,1,0,0,0363 68A9 C3C0 51BF FF0D
50169895,Spacious apartment with luxery design and niceview,404894089,Yalcin,,De Pijp - Rivierenbuurt,52.3475,4.90296,Entire home/apt,350,1,6,2021-12-28,0.73,1,348,6,0363 0283 E114 11C8 08E5
50180932,"Spacious, bohemian styled room in de Pijp",41051312,Britt,,De Pijp - Rivierenbuurt,52.35165,4.90001,Private room,186,2,4,2021-10-31,0.44,2,135,4,0363 F955 6BC6 4E34 6E61
50184886,Stylish groundfloor apartment with romantic garden,24002026,Florentine,,Oud-Oost,52.35769,4.92358,Entire home/apt,120,5,1,2021-06-21,0.11,1,69,1,0363 5FC8 3E2E 9ECA A77F
50188336,Semi Souterrain Double,311321908,Melrose Hotel,,Centrum-West,52.37013,4.87892,Private room,233,1,4,2021-11-02,0.57,4,339,4,Exempt
50188418,Souterrain Triple Room,311321908,Melrose Hotel,,Centrum-West,52.37045,4.87908,Private room,323,1,0,,,4,357,0,Exempt
50193347,"Luxury service Suite | roomservice, jacuzzi+++",28772925,Tim,,Centrum-West,52.36601,4.88078,Private room,184,1,25,2021-12-19,2.75,4,333,25,0363 7DE0 0F40 E984 1B18
50193797,Semi Souterrain Twin,311321908,Melrose Hotel,,Centrum-West,52.3706,4.88033,Private room,220,1,27,2021-11-22,3.35,4,354,27,Exempt
50222473,Great Studio near to (coffee)shops and a lake.,145200809,Hasan,,Slotervaart,52.34345,4.83747,Entire home/apt,38,6,1,2021-07-05,0.11,1,221,1,0363 2E44 3F48 7382 B34A
50224331,Amsterdam | sunny terrace | free parking,5443595,Peter,,Oud-Noord,52.40063,4.90827,Entire home/apt,325,3,5,2021-08-25,0.61,1,26,5,0363F80B9437CF8D0298
50235548,Beautiful Private Apartment City Center,183674944,Niek,,De Baarsjes - Oud-West,52.367729,4.87417,Entire home/apt,185,2,8,2022-03-19,0.93,1,3,8,0363 87E0 0D33 B52C F2A4
50236155,Karakteristiek huis midden in Amsterdam centrum.,16029930,Elisa,,Centrum-West,52.37641,4.89078,Entire home/apt,118,2,1,2021-08-08,0.13,1,0,1,0363 F5EF 9FEF 529F 282F
50243968,60m2 loft on Prinsengracht with garden,69984143,Tim,,Centrum-West,52.37056,4.88335,Entire home/apt,250,7,1,2021-07-08,0.12,1,43,1,0363 7D38 59B1 F6EA B997
50254410,Very colorful apartment in amsterdam noord,22159410,Anja,,Oud-Noord,52.38482,4.91927,Entire home/apt,163,2,0,,,2,32,0,0363 A83C 75F6 6014 160A
50259605,Beautiful apartment near Amstel & SUNNY garden,77105263,Nienke,,Oud-Oost,52.35043,4.91578,Entire home/apt,150,3,7,2021-11-04,0.82,1,56,7,0363 B55C F581 0A8F 31AD
50271797,Cannabis Friendly (A) GAMING Studio 6,405910842,Marcel,,Centrum-Oost,52.364883,4.880225,Private room,264,2,36,2022-02-21,4.12,16,29,36,Exempt
50273973,Modern house for rent in July with 2 cats,21456427,Sarah,,De Aker - Nieuw Sloten,52.34408,4.82678,Entire home/apt,130,14,0,,,1,0,0,0363 2E92 22F4 8AF4 B421
50353348,Cosy apartment in green neighborhood,313838743,Florence,,De Baarsjes - Oud-West,52.37278,4.86412,Entire home/apt,98,26,1,2021-09-23,0.18,1,157,1,0363 D4CE 8435 A271 46D5
50369038,150sqm central family apartment with roof terrace,11415754,Albane,,De Pijp - Rivierenbuurt,52.3505,4.89159,Entire home/apt,280,4,4,2021-12-30,0.57,1,10,4,0363 42D0 5D2E 4BB9 7AC2
50369122,Cozy Apartment with King Bed and Balcony,59558791,Carolien,,Westerpark,52.38166,4.86958,Entire home/apt,89,1,4,2022-01-01,0.76,1,9,4,0363 2730 BE7C 6C6D F796
50370847,Nice Apartment with jacuzzi near Vondelpark,216068301,Rosaline,,De Baarsjes - Oud-West,52.36074,4.86338,Entire home/apt,162,4,0,,,1,0,0,0363 FB13 9898 A655 A0DC
50383849,Citiez Hotel Amsterdam: Small Double Room,407017762,Jean Paul,,Osdorp,52.35831,4.80335,Private room,85,1,671,2022-03-07,78.94,5,364,671,Exempt
50390681,Spacious retreat in the heart of Amsterdam,403797484,Jolanda,,De Pijp - Rivierenbuurt,52.33808,4.90592,Entire home/apt,162,3,10,2021-12-06,1.20,1,57,10,Exempt
50394338,"De Windketel, slapen in droom van een torentje",11412550,A Casa,,Westerpark,52.38512,4.867,Entire home/apt,120,3,1,2021-06-27,0.11,1,4,1,Exempt
50396459,Luxury Amsterdam Houseboat + Private Green Garden,16800849,Philip,,Westerpark,52.38591,4.87836,Entire home/apt,195,2,7,2021-10-14,1.01,1,30,7,0363 9071 612C 5286 52B6
50397584,"Colourful 210m2 family home + garden, Free parking",122500,Bernadette,,Gaasperdam - Driemond,52.2928,4.99254,Entire home/apt,175,5,3,2021-07-30,0.36,1,27,3,0363 4222 360F 3FBF F383
50398449,Design apartment 2 bedrooms 10min from the centre,59050185,Antonin,,Bos en Lommer,52.37925,4.85038,Entire home/apt,145,1,4,2022-02-23,0.48,1,2,4,0363 8E55 D0EB 099E C3A1
50405184,Cosy apartment in the city centre of  Amsterdam,363764697,Sulaika,,Centrum-Oost,52.36906,4.92839,Entire home/apt,175,2,1,2021-11-14,0.26,1,166,1,0363 A5F2 E523 BCFF ADFB
50416453,Luxury family villa in central Amsterdam,1591245,Mirjam,,Zuid,52.35973,4.87784,Entire home/apt,325,7,1,2021-08-15,0.15,1,81,1,0363 AF8E E7B3 ECE8 6096
50417783,Ruim appartement met dakterras in Amsterdam Zuid,32247046,Anna Sophie,,Zuid,52.34577,4.84762,Entire home/apt,120,4,0,,,1,0,0,0363 63CB 10E8 F3CA 099C
50435642,Spacious & convenient stay in Amsterdam South,407472735,Rogier,,Buitenveldert - Zuidas,52.32218,4.882,Entire home/apt,89,1,37,2022-03-07,4.39,7,141,37,
50439070,Entire city center APT with canal view and balcony,27464607,Maurits,,Centrum-Oost,52.3623,4.91029,Entire home/apt,139,5,3,2022-02-17,0.36,1,8,3,0363 53E7 925C E5AF 4B1A
50451988,Citiez Hotel Amsterdam: Cozy Queen Room,407017762,Jean Paul,,Osdorp,52.36023,4.80476,Private room,81,1,357,2022-03-07,41.03,5,316,357,Exempt
50452179,Citiez Hotel Amsterdam: Urban Twin Room,407017762,Jean Paul,,Osdorp,52.36008,4.80485,Private room,93,1,193,2022-03-06,22.53,5,364,193,Exempt
50452284,Citiez Hotel Amsterdam: City Triple Room,407017762,Jean Paul,,Osdorp,52.35987,4.80488,Private room,136,1,58,2022-03-03,6.62,5,353,58,Exempt
50452369,Citiez Hotel Amsterdam: Family Quad Room,407017762,Jean Paul,,Osdorp,52.35896,4.80313,Private room,153,1,69,2022-03-07,8.12,5,347,69,Exempt
50457012,125m2 fully equipped modern apartment next to park,6712942,Sjoerd,,Slotervaart,52.36323,4.8444,Entire home/apt,275,5,0,,,1,0,0,Z211 9368 23Z2 1193 6823
50457058,Perfect city apartment in Amsterdam Oost,153929706,Hannah,,Oostelijk Havengebied - Indische Buurt,52.364,4.93945,Entire home/apt,100,3,2,2021-10-24,0.26,1,0,2,0363 EF85 0F3B 3FCE 9810
50459483,★ 3BR | 2BATH | APT (140m2) CENTER | MUSEUMPLEIN ★,65034720,Yannick,,De Baarsjes - Oud-West,52.36382,4.87341,Entire home/apt,180,3,3,2021-08-14,0.40,1,14,3,0363038041AC4862CB0A
50459917,Spacious & convenient stay in Amsterdam South/,407472735,Rogier,,Buitenveldert - Zuidas,52.32236,4.88164,Private room,89,1,24,2022-02-27,2.74,7,134,24,
50461393,Spacious apartment in the lovely 'Pijp',38071735,Fleur,,De Pijp - Rivierenbuurt,52.35713,4.89075,Entire home/apt,550,1,1,2021-08-24,0.15,1,345,1,0363 12DF 841E 143F 1098
50474051,Cannabis Friendly (G) Freeland Studio 4,405910842,Marcel,,Centrum-Oost,52.364883,4.880225,Private room,66,2,37,2022-01-06,4.34,16,44,37,Exempt
50479394,Apartment in Center of Amsterdam,322062592,Liv,,Centrum-Oost,52.36279,4.91046,Private room,69,1,6,2022-03-28,0.73,1,0,6,0363 D8DD 2B9B A4AF AF6F
50510649,"Rijtjeshuis nabij natuur, cultuur en binnenstad.",408082760,Noëllie,,Noord-West,52.41789,4.90037,Entire home/apt,160,2,2,2021-10-18,0.26,1,80,2,0363 A4F9 BDFE 5849 EBCD
50511985,Private room in quiet parkside neighborhood.,246774784,Jaap,,Geuzenveld - Slotermeer,52.37389,4.82157,Private room,66,2,8,2021-12-06,1.34,2,306,8,0363 88BA 8F8A 1262 7187
50515620,Cannabis Friendly (G) Freeland Studio 7,405910842,Marcel,,Centrum-Oost,52.364883,4.880225,Entire home/apt,66,2,9,2022-01-10,1.05,16,44,9,Exempt
50515860,"Bright Apartment in Old East, next to Amstel river",9044080,Wouter,,Oud-Oost,52.35947,4.91448,Entire home/apt,140,2,9,2021-12-19,1.09,1,1,9,0363 F233 A7E6 22F0 956E
50520510,Cannabis Friendly (B) Freeland Studio 13,405910842,Marcel,,Centrum-Oost,52.364883,4.880225,Private room,117,2,21,2021-12-23,2.43,16,44,21,Exempt
50520756,Cosy Famliy home in a vibrant street of Amsterdam,184033244,Roland,,Westerpark,52.39069,4.87672,Entire home/apt,310,2,0,,,1,41,0,0363 2E48 8A25 3495 B4DD
50521564,Cannabis Friendly (D)  Freeland Studio 12,405910842,Marcel,,Centrum-Oost,52.364883,4.880225,Private room,96,2,16,2021-12-07,1.89,16,44,16,Exempt
50521869,Little palace in golden west,24335615,Aafje,,De Baarsjes - Oud-West,52.366,4.87632,Entire home/apt,329,2,3,2021-10-17,0.40,1,68,3,0363BCD39CB9B6A33E24
50522635,Beautiful splitlevel familyhome with free parking,408193064,Ingrid,,De Aker - Nieuw Sloten,52.348686,4.783513,Entire home/apt,199,3,6,2021-10-24,0.77,1,24,6,0363 AFB9 2E9B F731 03B4
50534768,Cozy B&B at famous Elandsgracht in the Jordaan area,1464510,Wendy And Bram,,Centrum-West,52.36899,4.87883,Private room,182,2,5,2021-10-18,0.73,4,20,5,03630AC3973678E0A319
50537139,Family appartment with garden,7711137,Mathilde,,De Pijp - Rivierenbuurt,52.34284,4.89175,Entire home/apt,250,3,0,,,1,0,0,0363 29E1 7BDA 4C74 29F2
50543142,Cannabis Friendly (E) Freeland Terrace Studio  3,405910842,Marcel,,Centrum-West,52.36595,4.87906,Private room,86,2,31,2022-02-13,4.65,16,36,31,Exempt
50543634,Cannabis Friendly (B) Freeland Studio 9,405910842,Marcel,,Centrum-West,52.36602,4.88104,Private room,116,1,24,2022-01-09,2.89,16,44,24,Exempt
50543763,Cannabis Friendly (C) Freeland Studio 16,405910842,Marcel,,Centrum-West,52.36588,4.88101,Private room,129,2,29,2022-02-06,3.45,16,44,29,Exempt
50543899,Cannabis Friendly (E) Freeland Studio 15,405910842,Marcel,,Centrum-Oost,52.3639,4.88055,Private room,90,2,22,2022-01-22,3.01,16,44,22,Exempt
50543969,Cannabis Friendly (D) Freeland Studio 5,405910842,Marcel,,De Baarsjes - Oud-West,52.36522,4.87915,Private room,99,2,23,2022-01-28,2.80,16,44,23,Exempt
50544630,Comfortable room in quiet parkside neighborhood,246774784,Jaap,,Geuzenveld - Slotermeer,52.37554,4.82136,Private room,66,2,4,2021-11-22,0.62,2,329,4,0363 88BA 8F8A 1262 7187
50557106,"Luxe appartement, Oud-Zuid, alles om de hoek!",408480789,Joep,,Zuid,52.34649,4.86306,Entire home/apt,131,7,6,2022-01-19,0.76,1,234,6,0363 BF18 05DF B57D A38F
50568202,Retro Apartment in the heart of Amsterdam,213386410,Edouard,,Westerpark,52.38375,4.87037,Entire home/apt,99,6,4,2021-09-12,0.52,1,0,4,0363 2134 A87F A453 414A
50586333,Beautiful apartment in De Pijp,73320320,Charlie,,De Pijp - Rivierenbuurt,52.35254,4.90572,Entire home/apt,80,10,1,2022-01-30,0.79,1,16,1,0363 A591 352A A2B6 9422
50586514,Spacious completely renovated apartment,393864319,Lisanne,,Bos en Lommer,52.38034,4.85635,Entire home/apt,110,2,7,2021-11-19,1.15,1,161,7,0363 D9D5 8CA8 2A38 EA25
50596492,Fantastisch huis in leukste buurt van Amsterdam,7844829,Jim,,Oud-Noord,52.39282,4.91262,Entire home/apt,245,3,0,,,1,2,0,0363 BE41 8728 EC83 A3B5
50604053,Lovely 3-bedroom family apartment in Amsterdam.,408866033,Ali,,De Baarsjes - Oud-West,52.36124,4.86457,Entire home/apt,350,2,1,2021-08-07,0.13,1,0,1,0363 9F38 C4AC 9B52 069E
50605312,Beautiful sunny house with garden in Jordaan!,44442865,Olivia,,Centrum-West,52.37441,4.87801,Entire home/apt,200,4,2,2021-10-08,0.32,1,7,2,0363 32B3 2848 A7D3 CADC
50608863,Rooftop boutique apt with 3 terraces,3854958,Simonette,,Watergraafsmeer,52.35379,4.92832,Entire home/apt,175,3,4,2021-11-26,0.72,1,0,4,0363 8FCB C76D ADDA CB75
50613624,The Lighthouse with wood fired hottub,408898089,Herman,,Geuzenveld - Slotermeer,52.38087,4.78116,Private room,393,1,2,2021-07-30,0.26,7,269,2,Exempt
50630087,Spacious floor appartement with garden,13165072,Jj,,De Pijp - Rivierenbuurt,52.34593,4.90871,Entire home/apt,150,14,0,,,1,72,0,0363 8455 CC96 7265 C16B
50631207,Bright lovely 1 bedroom apartment in Amsterdam,191287358,Remziye,,Zuid,52.35514,4.87259,Entire home/apt,100,2,0,,,2,0,0,0363 37C3 1B09 992F EC5C
50636245,Cozy bohemian appartment,47087729,Luca,,Zuid,52.35416,4.84877,Entire home/apt,150,2,2,2021-07-18,0.23,1,0,2,0363 40E7 22D0 F237 2EF5
50646002,Cozy apartment close to Vondelpark,31829166,Lieke,,Zuid,52.35191,4.855,Entire home/apt,65,2,5,2022-02-28,0.63,1,0,5,0363226DB2F3ACA934FB
50648502,Nice well-accessible gastsuite/studio in Amsterdam,145400411,Svitlana,,Geuzenveld - Slotermeer,52.383728,4.835395,Private room,83,3,2,2022-03-06,2,1,156,2,0363 AD1D D007 74A2 F514
50650213,"Prachtige ruime condo met tuin, goed bereikbaar",11008557,Caroline,,De Pijp - Rivierenbuurt,52.34506,4.91151,Entire home/apt,196,5,1,2021-08-22,0.15,1,20,1,0363 6A21 578D 2DBF 922A
50653774,Condo met uitzicht op rivier dichtbij het centrum,5859594,Herbert,,Oud-Noord,52.38318,4.91488,Entire home/apt,95,2,6,2022-01-02,0.90,1,0,6,0363 B551 05BA 5EED 31F6
50664766,Huge 3bedroom apt in the city Center!,51482470,Marcel,,Centrum-West,52.38295,4.88873,Private room,208,7,6,2021-12-11,1.27,4,153,6,0363312FF5923ADAB5AE
50667689,Heerlijke luxe boot  Amsterdam @catamaran_bluewave,7447481,Lavina,,Noord-Oost,52.37891,4.97205,Private room,450,1,1,2021-08-22,0.15,1,361,1,0363 26F0 407F 3D40 204D
50669345,Authentic Apartment in Amsterdam,7302428,Sterre,,De Baarsjes - Oud-West,52.3682,4.86227,Entire home/apt,175,2,3,2021-11-21,0.37,1,343,3,0363 12CA 3ADA 4855 BBDC
